Brick,NJ;40.0578384;-74.1371832
Brewerton,NY;43.2381242;-76.14075749999999
Morgan Hill,CA;37.1305012;-121.6543901
Hansville,WA;47.91862159999999;-122.5542458
Concordia,MO;38.9833489;-93.5685464
Pepper Pike,OH;41.47838650000001;-81.4637295
Bald Knob,AR;35.3098066;-91.5679114
Jonesport,ME;44.5310454;-67.6030098
Boonville,CA;39.0089749;-123.3671551
Avon,CT;41.8096201;-72.8305154
National Forest,CO;39.1287209;-107.811
Denham Springs,LA;30.48685639999999;-90.95621249999999
Sandy,UT;40.5649781;-111.8389726
Port Townsend,WA;48.11703869999999;-122.7604472
Guntersville,AL;34.3581473;-86.29470409999999
Columbus,OH;39.9611755;-82.99879419999999
Manchester,NH;42.9956397;-71.4547891
Wind Lake,WI;42.8294603;-88.1586997
Allenspark,CO;40.1944294;-105.5255549
Richardson,TX;32.9483335;-96.7298519
Irvine,CA;33.6839473;-117.7946942
Homer,LA;32.7918133;-93.055718
Jersey City,NJ;40.72815749999999;-74.0776417
Shirleysburg,PA;40.2978576;-77.8741635
Mountainboro,AL;34.1470397;-86.1305311
Fremont,CA;37.5482697;-121.9885719
Alloy,WV;38.1386689;-81.2785796
Lampasas,TX;31.06378399999999;-98.18169569999999
Garland,TX;32.912624;-96.63888329999999
Rochester,IN;41.0647645;-86.2158331
Reseda,CA;34.2011141;-118.5360517
Hanover,MD;39.19550419999999;-76.7228227
Decatur,IL;39.8403147;-88.9548001
Weyerhaeuser,WI;45.4235737;-91.40849229999999
Newport News,VA;37.0870821;-76.4730122
Santa Monica,CA;34.0194543;-118.4911912
Artesia,CA;33.8658484;-118.0831212
Winfield,KS;37.2397486;-96.9955918
Roswell,NM;33.3942655;-104.5230242
Chula Vista,CA;32.6400541;-117.0841955
Hawthorne,NV;38.5246441;-118.624578
Long Beach,CA;33.7700504;-118.1937395
Davenport,IA;41.5236437;-90.5776367
West Jefferson,OH;39.944784;-83.2688045
Glendora,CA;34.1361187;-117.865339
El Reno,OK;35.5322741;-97.9550493
El Cajon,CA;32.7947731;-116.9625269
Azusa,CA;34.1336186;-117.9075627
Cameron,NC;35.3268226;-79.255303
Flint,MI;43.0125274;-83.6874562
Flagstaff,AZ;35.1982836;-111.651302
Sarasota,FL;27.3364347;-82.53065269999999
Pompano Beach,FL;26.2378597;-80.1247667
Needles,CA;34.8480597;-114.6141315
Campbell,CA;37.2871651;-121.9499568
McKinleyville,CA;40.94651520000001;-124.1006205
Petaluma,CA;38.232417;-122.6366524
Bridgewater,MA;41.9903519;-70.9750541
Rochester,NH;43.304526;-70.97561859999999
Citrus Heights,CA;38.7071247;-121.2810611
Burbank,CA;34.1808392;-118.3089661
Berlin Center,OH;41.0245466;-80.94769459999999
Mohave Desert,CA;35.01099110000001;-115.4733551
Milwaukie,OR;45.4462305;-122.6392606
Tomberlin,AR;34.5184629;-91.870018
Arenzville,IL;39.8769918;-90.3734571
Humboldt,TN;35.8197917;-88.9158953
Durham,NC;35.9940329;-78.898619
Grass Valley,CA;39.2190608;-121.0610606
Wayne,NJ;40.92537249999999;-74.2765441
Scottsdale,AZ;33.4941704;-111.9260519
Boulder,CO;40.0149856;-105.2705456
Paragon,IN;39.3950468;-86.562499
Lebanon,MO;37.6805967;-92.6637865
Sharon Springs,NY;42.7959074;-74.617086
Raynham,MA;41.9487077;-71.0731162
Whitney,TX;31.951823;-97.3214012
Manchester,CT;41.7759301;-72.52150089999999
Desert area,AZ;35.3906687;-111.4321534
Webster,MA;42.05009099999999;-71.88006279999999
Huntsville,AL;34.7303688;-86.5861037
Mondel,NM;32.261748;-108.9145005
Kenner,LA;29.9940924;-90.2417434
Elizaville,KY;38.419521;-83.82547699999999
Aberdeen,WA;46.9753708;-123.8157218
Red Bluff,CA;40.1784886;-122.2358302
Wellston,OH;39.1234054;-82.53293769999999
Crawford,CO;38.7038767;-107.6089466
Baldwin,WI;44.9666323;-92.3743576
Huntsville,OH;40.4433847;-83.8049353
Morrow,OH;39.3545046;-84.1271568
none,NV;40.716247;-115.523022
Point Barrow,AK;71.3875;-156.4811111
Kulpmount,PA;40.7970312;-76.41189609999999
North Bend,OR;43.4065012;-124.2242803
Providence,RI;41.8239891;-71.4128343
Hollywood,FL;26.0112014;-80.1494901
Camp Pendelton,CA;33.3178416;-117.3205123
Vandergrift,PA;40.6028434;-79.56476669999999
Columbus,NE;41.43029730000001;-97.3593904
Myrtle Beach,SC;33.6890603;-78.8866943
Wedgefield,SC;33.8926563;-80.5181403
Camden,AR;33.5845581;-92.8343294
Reno,NV;39.5296329;-119.8138027
South St. Paul,MN;44.8759802;-93.0275802
New Bedford,MA;41.6362152;-70.93420499999999
Kittanning,PA;40.816453;-79.5219893
Lake Morena,CA;33.973684;-117.250358
South Saint Paul,MN;44.8759802;-93.0275802
The Dalles,OR;45.5945645;-121.1786823
Hobbs,NM;32.7026116;-103.1360403
Vinton,IA;42.1646477;-92.01856509999999
Foresthill,CA;39.0201768;-120.8179891
Mayfield,NY;43.1045171;-74.26485629999999
Winter Haven,FL;28.0222435;-81.7328567
Fayetteville,AR;36.0625795;-94.1574263
Stony Brook University,NY;40.9123761;-73.1233889
Tabernacle,NJ;39.8433853;-74.7107048
Connorsville,WI;45.1360739;-92.09490489999999
Cape Cod,MA;41.6687897;-70.29624079999999
Christiansburg,VA;37.1298517;-80.4089389
Lisbon Falls,ME;44.0141255;-70.05791289999999
Edwards AFB,CA;34.9240314;-117.8912085
Ellwood city,PA;40.8617303;-80.2864515
Brighton,IL;39.0397688;-90.1406643
Dillonvale,OH;40.1964595;-80.7750839
Indian Springs,NV;36.5696826;-115.6705757
Watsonville,CA;36.910231;-121.7568946
Trona,CA;35.7627371;-117.37309
Sadieville,KY;38.3892392;-84.53744239999999
Saratoga,NY;43.0831301;-73.7845651
Jacksonville Beach,FL;30.2841224;-81.3961338
Cambridge,OH;40.031183;-81.5884561
Huntington Beach,CA;33.660297;-117.9992265
Vichy,MO;38.1114322;-91.7604389
Jacksonville,FL;30.3321838;-81.65565099999999
Jensen,UT;40.3696849;-109.3348516
Gurnee,IL;42.3702996;-87.90201859999999
Murray,UT;40.6668916;-111.8879909
Ruston,LA;32.5232053;-92.63792699999999
Murphysboro,IL;37.7644952;-89.3350888
Stockton,CA;37.9577016;-121.2907796
Carnes,MS;30.9935178;-89.2597811
Coloma,CA;38.7999214;-120.8902916
Edina,MN;44.8896866;-93.3499489
Keystone,SD;43.8955436;-103.4182455
Wilson,OK;34.1620385;-97.42585509999999
Blue Springs,MO;39.0169509;-94.2816148
Andrews AFB,MD;38.7965203;-76.8836261
Twin Falls,ID;42.5629668;-114.4608711
Grand Prairie,TX;32.7459645;-96.99778459999999
Star Junction,PA;40.062421;-79.7638578
Trenton,MO;40.0789018;-93.61660739999999
Ft. Hauchuca,AZ;31.5552157;-110.3499216
Georgetown,SC;33.376834;-79.2944964
Lilburn,GA;33.8901036;-84.14297189999999
Henderson,NC;36.3295905;-78.3991638
Solomon,KS;38.9194442;-97.37113699999999
Port Jervis,NY;41.3750937;-74.692663
Fairburn,GA;33.5670562;-84.5810418
Diamond,MO;36.9953411;-94.31605259999999
Jacksonveil,NC;34.7540524;-77.4302414
Antioch,CA;38.0049214;-121.805789
Weed,CA;41.42264979999999;-122.3861269
Sherwood,OR;45.3565074;-122.840098
Carmel,NY;41.4300937;-73.6801297
Beverly Shores,IN;41.69253810000001;-86.9775319
Beaverton,OR;45.48706199999999;-122.8037102
Apache Lake,AZ;33.5818921;-111.2532032
Hadley,MI;42.9265459;-83.4003037
Mount Sterling,KY;38.0564679;-83.9432556
Hesperia,MI;43.5689029;-86.0395071
Vernon,NJ;41.1947018;-74.49379429999999
Bartlesville,OK;36.7473114;-95.98081789999999
North Bergen,NJ;40.8042674;-74.012084
Stowe,VT;44.4654332;-72.6874023
Delmar,DE;38.4565052;-75.57714709999999
Broken Arrow,OK;36.060949;-95.7974526
Wahoo,NE;41.2115023;-96.6212604
Plum Grove,TX;30.2146577;-95.0949311
Lincoln,NE;40.8257625;-96.6851982
Fort Lee,VA;37.2489537;-77.3381855
Carlsbad,NM;32.4206736;-104.2288375
Orange County,NC;36.0263022;-79.1096901
Yuma,AZ;32.6926512;-114.6276916
Windsor,CO;40.4774818;-104.9013617
Mt. Palomar,CA;33.3633675;-116.8355789
Cape Hatteras,NC;35.24804;-75.5393155
Seaside,CA;36.6149217;-121.822098
Walhalla,SC;34.7648176;-83.06404169999999
Siamese Ponds Wilderness,NY;43.5677232;-74.2315292
Stewart State Park,OR;45.739095;-123.199604
Cheshire,CT;41.5083668;-72.9106202
Sterling,KS;38.2100111;-98.20700590000001
Marin,CA;38.083403;-122.7633036
Beaver Dams,NY;42.2911853;-76.95968549999999
Edinboro,PA;41.87422249999999;-80.1317236
Piscataway,NJ;40.554887;-74.4642861
Bono,AR;35.9086842;-90.8026153
Fort Collins,CO;40.5852602;-105.084423
Garden City,MI;42.3255928;-83.3310422
Billings,MT;45.7832856;-108.5006904
Belleville,IL;38.5200504;-89.9839935
Terre Haute,IN;39.4667034;-87.41390919999999
unknown,CA;38.546542;-121.497611
New Ross,IN;39.9647658;-86.71445
Harpursville,NY;42.1784124;-75.6246297
Highland Springs,VA;37.545979;-77.3277568
Collingswood,NJ;39.9181686;-75.07128399999999
Fort Stockton,TX;30.8940431;-102.8793222
Elgin,IL;42.0354084;-88.2825668
Fontana,CA;34.0922335;-117.435048
Rocky Point,NC;34.4350957;-77.8877304
Issaquah,WA;47.5301011;-122.0326191
Sarona,WI;45.7110618;-91.8065608
Agawam,MA;42.0695391;-72.61481169999999
Chesterfield,MI;42.6960659;-82.79941939999999
San Elizario,TX;31.5851146;-106.2727573
Haughton,LA;32.53265140000001;-93.50406269999999
Juneau,AK;58.3019444;-134.4197222
Overland Park,KS;38.9822282;-94.6707917
Goldsboro,NC;35.3848841;-77.9927651
Bowie,AZ;32.3259301;-109.4870642
Steger,IL;41.4700348;-87.636432
Coronado,CA;32.6858853;-117.1830891
Greensboro,NC;36.0726354;-79.7919754
Dennisport,MA;41.658445;-70.1286293
Warwick,RI;41.7001009;-71.4161671
Newark,NJ;40.735657;-74.1723667
Clovis,CA;36.8252277;-119.7029194
Arcola,IL;39.684755;-88.30643669999999
Peekskill,NY;41.2900939;-73.9204158
Gainesville,TX;33.62594139999999;-97.1333453
Great Falls,MT;47.4941836;-111.2833449
Titusville,FL;28.6122187;-80.8075537
Tullahoma County,TN;35.3620235;-86.20943419999999
Pineville,LA;31.3224044;-92.4343035
Tully,NY;42.7981229;-76.1093695
Excelsior Springs,MO;39.3391712;-94.22605589999999
Sequim,WA;48.0795365;-123.1018437
Hershey,PA;40.2859239;-76.65024679999999
Moki Dugway,UT;37.369509;-109.9245214
Oakland,MD;39.4078747;-79.4067116
Olalla,WA;47.4291201;-122.5462666
Holden Beach,NC;33.9135061;-78.3038892
Carolina,WV;39.4803621;-80.2734176
Sweetwater,TN;35.6014636;-84.46103939999999
Bowling Green,KY;36.9685219;-86.4808043
Corry-Wattsburg,PA;37.09024;-95.712891
Athol,MA;42.59593290000001;-72.2267383
Shavertown,PA;41.31994830000001;-75.9380482
Mountian View,CA;37.3860517;-122.0838511
Reidsville,NC;36.3548586;-79.6644747
Chittenango,NY;43.0450671;-75.86658
Christiansburg,OH;40.0553348;-84.026048
Williamsport,PA;41.2411897;-77.00107860000001
Boardman,OH;41.0242256;-80.6628528
Malibu,CA;34.0259216;-118.7797571
Hamilton,OH;39.3995008;-84.5613355
Madison,CT;41.2959908;-72.5754149
Hermosa Beach,CA;33.8622366;-118.3995194
Wilmington,DE;39.7390721;-75.5397878
Highland Park,IL;42.1816918;-87.8003437
Rock Hill,SC;34.9248667;-81.02507840000001
Marshall,MO;39.1230777;-93.1968704
Lakewood,NJ;40.08212899999999;-74.2097014
Monticello,UT;37.8713829;-109.3428948
Fowlerville,MI;42.6605894;-84.0730142
Vacaville,CA;38.3565773;-121.9877444
Tuckerton,NJ;39.603174;-74.34014499999999
Asbury Park,NJ;40.2203907;-74.0120817
Highland Heights,OH;41.5519954;-81.47845219999999
Marysville,CA;39.1457253;-121.5913547
